customer_id,recency_days,frequency,monetary,cluster
15076,173,3,1447.7400000000002,2
15077,495,2,2428.0800000000004,0
15078,8,53,17286.729999999996,1
15079,213,11,3625.4000000000005,1
15080,428,2,546.2500000000001,0
15081,23,12,1854.5699999999997,1
15082,669,1,93.35,0
15083,257,1,88.19999999999999,0
15084,380,2,965.2,0
15085,730,1,347.53999999999996,0
15086,565,2,218.53000000000003,0
15087,282,1,306.94,0
15088,22,2,1160.07,2
15089,11,6,2420.8400000000006,1
15090,309,1,381.32000000000005,0
15091,68,3,1046.6100000000001,2
15092,216,3,776.46,2
15093,19,23,13702.379999999996,1
15094,464,2,83.0,0
15095,104,10,3141.64,1
15096,43,1,219.39,2
15097,5,3,908.3500000000001,2
15098,183,3,39916.5,1
15099,85,1,410.48,2
15100,334,7,2193.8999999999996,1
15101,9,6,1477.94,2
15102,531,2,554.67,0
15103,32,2,703.36,2
15104,197,2,993.5399999999997,2
15105,19,9,3094.9100000000008,1
15106,18,5,1422.52,2
15107,312,9,824.3499999999999,2
15108,142,4,1300.2499999999998,2
15109,246,3,983.0999999999999,2
15110,24,6,1505.85,2
15111,30,5,2442.3700000000003,1
15112,612,1,209.4,0
15113,10,3,3509.4300000000003,2
15114,31,12,3400.120000000001,1
15115,19,2,531.8500000000001,2
15116,18,4,1352.75,2
15117,15,8,2485.97,1
15118,135,1,244.8,2
15119,246,1,266.4,0
15120,134,1,358.8199999999999,2
15121,51,2,457.72,2
15122,115,11,4487.27,1
15123,8,5,4656.169999999999,1
15124,23,4,450.82,2
15125,26,24,17024.870000000003,1
15126,537,2,449.48999999999995,0
15127,66,2,711.5,2
15128,61,5,1783.6800000000003,2
15129,51,23,6860.18,1
15130,170,1,330.11,2
15131,395,1,80.28000000000002,0
15132,19,5,977.9300000000001,2
15133,128,5,1806.9,2
15134,15,10,1596.29,1
15135,240,2,305.67999999999995,2
15136,3,4,1286.7,2
15137,521,2,823.4,0
15138,394,1,502.5199999999999,0
15139,240,2,178.96000000000004,2
15140,53,8,3243.6900000000005,1
15141,458,7,1388.47,0
15142,47,6,2619.919999999999,1
15143,226,2,563.6299999999999,2
15144,9,29,12160.31,1
15145,5,4,1194.73,2
15146,165,2,1327.1600000000005,2
15147,241,1,623.5,2
15148,11,1,301.28999999999996,2
15149,134,5,1554.6100000000001,2
15150,18,13,8977.940000000002,1
15151,424,2,2085.61,0
15152,10,14,5263.830000000001,1
15153,32,1,329.25,2
15154,76,3,1343.7200000000005,2
15155,384,1,383.96999999999997,0
15156,2,3,961.4899999999999,2
15157,4,5,2654.110000000001,1
15158,46,2,606.0200000000001,2
15159,2,34,22116.73000000001,1
15160,358,4,589.27,0
15161,389,1,119.92000000000003,0
15162,732,1,312.9,0
15163,19,2,304.47,2
15164,69,9,2028.1099999999997,1
15165,374,1,487.75,0
15166,468,1,167.15999999999997,0
15167,321,5,1627.6200000000001,2
15168,26,1,106.56,2
15169,383,2,569.22,0
15170,407,1,81.15,0
15171,332,1,1289.5,0
15172,9,5,1624.0499999999997,2
15173,381,7,1494.6,2
15174,323,2,481.46,0
15175,72,1,224.14000000000007,2
15176,668,1,988.0400000000003,0
15177,426,1,948.9299999999998,0
15178,261,1,40.5,0
15179,19,13,7491.92,1
15180,368,3,816.9300000000001,0
15181,67,5,1200.2,2
15182,155,11,2998.9519999999998,1
15183,548,3,639.93,0
15184,30,4,685.3900000000001,2
15185,71,1,310.62000000000006,2
15186,15,5,1403.1999999999998,2
15187,2,16,4777.179999999999,1
15188,726,1,310.42999999999995,0
15189,2,46,17524.379999999997,1
15190,435,1,834.4399999999999,0
15191,464,3,588.05,0
15192,120,5,1666.3899999999999,2
15193,61,1,499.32,2
15194,4,28,12021.529999999999,1
15195,3,1,3861.0,2
15196,433,2,313.7,0
15197,11,6,1877.51,1
15198,93,5,571.35,2
15199,60,10,3122.3999999999996,1
15200,495,1,549.0499999999998,0
15201,88,7,1842.9500000000005,1
15202,421,3,6001.49,0
15203,26,15,4400.179999999999,1
15204,358,1,316.58000000000004,0
15205,86,2,653.2399999999999,2
15206,11,4,420.29999999999995,2
15207,417,3,683.9199999999998,0
15208,2,6,970.52,2
15209,731,1,178.97999999999996,0
15210,226,3,1176.1899999999996,2
15211,61,2,894.4100000000001,2
15212,242,2,208.27999999999997,2
15213,319,2,328.34999999999997,0
15214,2,8,1661.4399999999998,1
15215,47,7,2422.4299999999994,1
15216,88,2,486.09000000000003,2
15217,564,1,426.2400000000001,0
15218,11,22,11468.830000000002,1
15219,177,2,685.45,2
15220,52,6,1778.96,1
15221,367,4,2062.2,2
15222,319,11,3550.9100000000003,1
15223,226,5,1417.9500000000003,2
15224,359,5,871.36,0
15225,235,1,409.4000000000001,2
15226,311,1,154.41,0
15227,37,9,2488.49,1
15228,67,6,5580.27,1
15229,587,1,160.5,0
15230,240,2,429.6,2
15231,622,1,250.25999999999993,0
15232,114,2,612.0600000000001,2
15233,402,1,59.400000000000006,0
15234,277,1,197.0,0
15235,218,16,2772.76,1
15236,299,1,321.05,0
15237,2,4,1412.3200000000006,2
15238,30,3,1071.99,2
15239,11,2,780.59,2
15240,45,12,4459.9800000000005,1
15241,67,11,3050.16,1
15242,423,1,302.04,0
15243,75,2,927.2800000000002,2
15244,66,3,912.0800000000002,2
15245,135,8,4610.84,1
15246,239,3,780.3999999999999,2
15247,123,3,976.06,2
15248,412,3,1893.9299999999996,0
15249,32,18,9266.000000000002,1
15250,641,1,60.0,0
15251,10,21,20324.539999999997,1
15252,37,5,2103.4100000000003,2
15253,17,8,2055.0899999999997,1
15254,128,3,1088.3500000000001,2
15255,67,9,3706.02,1
15256,149,2,170.4,2
15257,284,2,685.9,2
15258,169,2,623.1600000000001,2
15259,513,4,1182.3799999999999,0
15260,101,25,8767.73,1
15261,136,4,1508.0,2
15262,324,3,418.82000000000005,0
15263,107,1,156.50999999999996,2
15264,65,2,848.4000000000001,2
15265,152,4,3345.6400000000012,2
15266,339,5,852.21,2
15267,23,5,1717.3600000000001,2
15268,479,3,961.9000000000001,0
15269,24,3,1225.36,2
15270,16,21,8524.86,1
15271,8,24,4528.539999999999,1
15272,58,6,2030.9499999999998,1
15273,600,1,228.96,0
15274,5,2,716.5699999999999,2
15275,38,1,615.1399999999999,2
15276,67,4,619.7999999999997,2
15277,47,2,476.34,2
15278,562,4,496.15999999999997,0
15279,355,5,1580.5399999999997,2
15280,173,3,397.52000000000004,2
15281,59,16,8543.569999999994,1
15282,571,1,348.59000000000003,0
15283,391,3,148.33,0
15284,501,1,24.75,0
15285,408,1,94.91999999999999,0
15286,50,1,240.55,2
15287,23,5,856.0300000000001,2
15288,44,10,3715.3799999999997,1
15289,30,5,1593.09,2
15290,5,26,10496.279999999999,1
15291,26,40,13517.76,1
15292,202,1,178.39,2
15293,666,1,247.50000000000003,0
15294,411,1,233.35,0
15295,655,1,207.03999999999994,0
15296,51,12,10323.030000000002,1
15297,11,3,641.94,2
15298,3,23,9061.77,1
15299,68,10,6156.530000000001,1
15300,65,1,496.4399999999999,2
15301,51,17,6909.67,1
15302,731,1,307.99999999999994,0
15303,291,3,1224.1799999999998,2
15304,61,9,796.4,2
15305,556,1,93.6,0
15306,65,9,3484.7299999999996,1
15307,96,1,205.3,2
15308,275,1,310.47,0
15309,611,4,797.96,0
15310,479,1,1634.64,0
15311,1,208,114966.42000000004,1
15312,76,12,2930.1899999999996,1
15313,111,1,52.0,2
15314,200,3,820.4499999999998,2
15315,65,2,570.5,2
15316,327,1,165.0,0
15317,678,1,129.75,0
15318,4,1,312.62,2
15319,284,1,204.5,0
15320,45,1,267.13,2
15321,71,12,6709.730000000002,1
15322,86,2,1390.8599999999997,2
15323,563,3,434.6,0
15324,702,1,140.22000000000003,0
15325,104,8,1601.46,1
15326,334,5,1700.5199999999998,2
15327,53,1,208.75000000000003,2
15328,408,1,107.24000000000002,0
15329,40,11,2958.8300000000004,1
15330,33,2,714.96,2
15331,500,3,767.9099999999999,0
15332,367,6,4892.680000000001,1
15333,209,1,1028.56,2
15334,157,3,350.8199999999999,2
15335,54,1,170.22000000000003,2
15336,402,1,240.5,0
15337,412,1,373.02,0
15338,678,1,277.9299999999999,0
15339,67,7,1821.0200000000004,1
15340,562,1,105.50000000000001,0
15341,81,2,2402.72,2
15342,130,1,406.0899999999999,2
15343,88,1,364.5,2
15344,1,3,563.94,2
15345,46,1,393.54,2
15346,333,3,596.12,0
15347,367,4,1162.0,0
15348,73,1,158.03999999999996,2
15349,159,2,463.90999999999985,2
15350,374,2,547.5999999999999,0
15351,13,10,3430.2200000000007,1
15352,549,1,111.15,0
15353,255,7,2794.47,1
15354,604,3,284.4,0
15355,30,2,277.05000000000007,2
15356,32,13,3239.5699999999997,1
15358,5,42,16425.859999999997,1
15359,663,8,181.35,0
15360,40,1,427.92999999999995,2
15361,362,4,689.0700000000002,0
15362,449,2,613.0799999999999,0
15363,373,2,678.11,0
15364,96,2,913.1900000000002,2
15365,26,13,4557.13,1
15366,76,7,2389.0800000000004,1
15367,58,11,5081.33,1
15368,22,2,722.74,2
15369,493,11,6251.26,1
15370,41,8,3739.01,1
15371,663,1,59.400000000000006,0
15372,138,8,6017.0599999999995,1
15373,9,17,3084.54,1
15374,129,2,307.32000000000005,2
15375,691,1,60.959999999999994,0
15376,41,3,1221.5600000000002,2
15377,383,4,1211.75,0
15378,463,2,246.5,0
15379,170,8,4877.839999999999,1
15380,9,11,3248.96,1
15381,214,5,1890.57,2
15382,15,12,13733.549999999997,1
15384,170,4,2027.79,2
15385,41,3,942.08,2
15386,187,1,394.14000000000004,2
15387,493,1,468.6499999999998,0
15388,271,1,140.54,0
15389,173,5,2733.8,1
15390,397,2,1216.66,0
15391,585,1,289.87,0
15392,5,7,2911.6200000000003,1
15393,17,5,891.34,2
15394,10,11,5286.800000000001,1
15395,326,1,107.45000000000002,0
15396,113,2,796.38,2
15397,290,1,94.0,0
15398,17,2,1345.53,2
15399,2,3,815.77,2
15400,93,8,1302.3,1
15401,453,2,216.95,0
15402,149,6,1830.5400000000002,1
15403,492,2,170.88,0
15404,376,1,257.06,0
15405,190,2,659.8399999999999,2
15406,32,4,975.8699999999997,2
15407,34,4,1046.7399999999998,2
15408,265,1,267.17999999999995,0
15409,722,1,131.25,0
15410,85,10,4685.720000000001,1
15411,27,4,1348.9299999999998,2
15412,172,1,190.53000000000003,2
15413,692,5,6798.72,0
15414,10,3,774.8999999999999,2
15415,314,1,559.6099999999998,0
15416,65,7,4572.819999999999,1
15417,86,1,508.8000000000001,2
15418,426,2,449.42,0
15419,25,1,135.86,2
15420,435,6,743.0,0
15421,59,10,3805.3399999999997,1
15422,324,7,1619.97,1
15423,39,3,266.89,2
15424,255,3,597.78,2
15425,401,4,1941.12,0
15426,20,9,2156.3499999999995,1
15427,34,3,1430.5399999999997,2
15428,16,4,762.75,2
15429,27,2,397.35,2
15430,468,2,954.75,0
15431,503,1,153.24,0
15432,24,2,320.76,2
15433,214,2,533.3,2
15434,9,11,2567.060000000001,1
15435,23,1,149.29000000000005,2
15436,13,3,1067.75,2
15437,263,2,393.45000000000005,2
15438,132,1,156.57999999999998,2
15439,405,4,1269.0500000000002,0
15440,55,3,383.68000000000006,2
15441,397,3,1254.21,0
15442,249,1,594.0,2
15443,2,14,5114.2300000000005,1
15444,10,2,1411.2100000000005,2
15445,265,2,284.5,0
15446,377,3,399.75,0
15447,331,5,492.88,0
15448,313,2,788.81,0
15449,27,3,974.5199999999998,2
15450,31,1,429.84,2
15451,435,2,226.86,0
15452,30,6,1785.11,1
15453,2,7,1371.7699999999995,1
15454,363,2,305.99,0
15455,598,1,38.25,0
15456,284,10,2091.5199999999995,1
15457,263,1,237.07000000000002,0
15458,26,2,370.43999999999994,2
15459,418,2,202.82999999999998,0
15460,355,1,214.26,0
15461,461,2,429.7,0
15462,95,4,737.05,2
15463,30,1,126.14,2
15464,339,1,1044.6500000000005,0
15465,20,32,12100.4,1
15466,86,4,1560.46,2
15467,10,3,524.8799999999999,2
15468,52,3,1430.48,2
15469,51,3,874.25,2
15470,576,1,63.419999999999995,0
15471,3,3,1292.0099999999998,2
15472,114,1,371.56,2
15473,15,8,2046.0,1
15474,596,1,150.35000000000002,0
15475,78,1,454.10999999999984,2
15476,381,4,2209.9800000000005,0
15477,650,1,368.4,0
15478,41,3,1983.4799999999996,2
15479,734,1,147.39999999999998,0
15480,117,5,6278.999999999999,1
15481,402,1,1993.3400000000004,0
15482,16,19,14417.359999999999,1
15483,162,10,817.8199999999999,1
15484,2,6,4652.1,1
15485,31,7,4810.92,1
15486,528,1,102.0,0
15487,680,1,231.32000000000002,0
15488,93,5,431.92,2
15489,23,8,2419.6099999999997,1
15490,431,1,210.84999999999997,0
15491,96,6,3100.09,1
15492,29,2,659.4599999999999,2
15493,33,9,4121.68,1
15494,22,5,3702.6000000000004,1
15495,380,1,246.49999999999997,0
15496,632,1,146.14,0
15497,18,9,8657.390000000001,1
15498,3,44,24972.859999999997,1
15499,724,1,158.64999999999998,0
15500,9,4,1131.56,2
15501,405,2,399.9499999999998,0
15502,16,14,13003.870000000003,1
15503,363,2,257.3,0
15504,82,4,402.70000000000005,2
15505,53,5,3610.96,1
15506,23,6,2030.3300000000004,1
15507,172,1,475.85999999999996,2
15508,190,6,1000.2700000000002,2
15509,381,1,152.41,0
15510,331,1,250.0,0
15511,12,5,900.5300000000001,2
15512,156,4,331.58,2
15513,34,35,26437.050000000003,1
15514,13,18,6392.059999999999,1
15515,388,1,171.80999999999997,0
15516,45,3,62.43,2
15517,234,1,267.03000000000003,2
15518,65,15,4189.990000000001,1
15519,384,2,344.61,0
15520,2,1,343.49999999999994,2
15521,41,16,7098.240000000001,1
15522,33,2,397.99,2
15523,85,16,17259.19,1
15524,25,2,591.4,2
15525,3,4,890.2199999999999,2
15526,34,2,148.44,2
15527,19,23,5554.890000000001,1
15528,255,1,229.32999999999993,0
15529,23,12,4783.659999999998,1
15530,22,5,1808.6799999999998,2
15531,9,2,1972.3900000000006,2
15532,26,10,3738.8500000000004,1
15533,20,3,807.5699999999999,2
15534,726,1,162.25,0
15535,174,6,1044.37,2
15536,410,1,259.09000000000003,0
15537,164,1,110.92000000000003,2
15538,538,6,3358.4,0
15539,8,1,538.46,2
15540,12,2,460.68000000000006,2
15541,115,1,85.13000000000002,2
15542,513,3,855.71,0
15543,289,2,242.26,0
15544,10,20,7807.889999999999,1
15545,55,2,288.97,2
15546,607,2,1079.1,0
15547,8,26,10057.050000000001,1
15548,596,1,158.08999999999997,0
15549,78,8,2334.16,1
15550,5,12,2211.05,1
15551,37,7,1679.81,1
15552,218,2,252.51999999999998,2
15553,61,1,428.9299999999999,2
15554,278,1,217.2,0
15555,13,36,11243.910000000005,1
15556,25,1,279.77,2
15557,29,1,468.90999999999997,2
15558,640,1,202.67999999999998,0
15559,569,1,1109.3999999999996,0
15560,398,2,153.51999999999998,0
15561,12,8,1934.3900000000003,1
15562,352,3,671.4299999999998,0
15563,23,7,2859.4600000000005,1
15564,464,2,70.74000000000001,0
15565,51,2,173.16000000000003,2
15566,393,2,227.87,0
15567,19,1,186.01000000000002,2
15568,3,3,758.29,2
15569,104,10,3583.45,1
15570,8,25,8736.490000000003,1
15571,12,14,3892.3499999999963,1
15572,5,10,3965.2,1
15573,32,5,1188.4199999999998,2
15574,178,6,1101.44,2
15575,620,1,30.1,0
15576,38,1,921.3700000000002,2
15577,152,5,396.02999999999986,2
15578,163,1,127.1,2
15579,69,5,1250.63,2
15580,377,8,1375.39,1
15581,121,38,7480.400000000001,1
15582,25,3,682.9100000000001,2
15583,377,1,95.96000000000001,0
15584,24,6,1268.1999999999998,2
15585,177,1,455.30000000000007,2
15586,593,3,1139.1,0
15587,51,7,1522.0800000000004,1
15588,678,1,579.6,0
15589,256,3,478.53,2
15590,383,5,1496.6,0
15591,583,3,217.9,0
15592,47,1,388.58,2
15593,71,1,199.8,2
15594,16,5,1771.7799999999995,2
15595,488,1,357.6,0
15596,101,9,2727.7200000000003,1
15597,36,2,563.37,2
15598,54,2,548.02,2
15599,27,3,1250.06,2
15600,429,4,1199.31,0
15601,12,30,14191.740000000002,1
15602,9,16,3137.96,1
15603,79,2,88.48,2
15604,53,1,216.39000000000001,2
15605,37,9,1741.95,1
15606,62,17,5230.99,1
15607,337,9,1708.97,1
15608,29,5,1785.98,2
15609,185,1,298.48,2
15610,52,1,112.46,2
15611,10,26,2997.28,1
15612,37,2,195.15,2
15613,611,1,433.7199999999999,0
15614,438,4,3147.36,0
15615,11,47,21373.969999999998,1
15616,439,1,317.10999999999996,0
15617,397,3,828.5500000000002,0
15618,33,4,776.8509999999999,2
15619,11,1,336.40000000000003,2
15620,57,4,1942.3599999999997,2
15621,5,4,1293.03,2
15622,44,17,7852.61,1
15623,142,8,2437.05,1
15624,117,4,588.1299999999999,2
15625,104,9,3236.4000000000005,1
15626,75,3,1067.52,2
15627,458,2,566.8999999999999,0
15628,5,17,5333.080000000001,1
15629,451,4,2240.8999999999996,0
15630,46,3,1481.4,2
15631,643,1,596.6700000000001,0
15632,16,8,3285.31,1
15633,510,13,4335.96,1
15634,18,2,554.6500000000001,2
15635,396,1,100.35,0
15636,90,4,1444.5800000000002,2
15637,53,5,797.59,2
15638,379,6,2265.2,1
15639,135,3,1065.08,2
15640,5,29,23494.31,1
15641,106,12,5345.550000000002,1
15642,730,1,105.78000000000003,0
15643,192,3,664.0,2
15644,167,4,803.54,2
15645,19,3,1055.1699999999996,2
15646,158,5,784.8100000000002,2
15647,416,1,169.0,0
15648,205,2,639.5,2
15649,337,4,1660.35,2
15650,522,2,553.88,0
15651,37,5,1259.06,2
15652,92,5,1405.9399999999998,2
15653,93,2,877.4399999999999,2
15654,10,2,922.5300000000002,2
15655,244,1,560.67,2
15656,46,4,748.5000000000001,2
15657,23,1,30.0,2
15658,191,8,2117.2700000000004,1
15659,44,3,532.49,2
15660,26,15,2603.6900000000005,1
15661,318,8,1215.9499999999998,2
15662,662,2,283.73,0
15663,107,1,138.14000000000001,2
15664,51,4,1254.03,2
15665,169,5,3987.0700000000006,1
15666,473,2,632.94,0
15667,40,1,301.32000000000005,2
15668,218,1,76.32000000000001,0
15669,41,4,684.3399999999999,2
15670,297,2,325.20000000000005,0
15671,19,7,2657.1299999999997,1
15672,726,1,45.300000000000004,0
15673,89,9,6204.3200000000015,1
15674,74,13,6948.2300000000005,1
15675,82,4,542.04,2
15676,19,3,3435.759999999999,2
15677,50,3,1305.6299999999999,2
15678,53,3,1825.9400000000003,2
15679,25,4,781.2799999999997,2
15680,10,10,4028.69,1
15681,26,14,2989.7000000000003,1
15682,600,2,318.24,0
15683,118,2,524.54,2
15684,548,3,173.95000000000002,0
15685,451,1,55.98000000000001,0
15686,421,1,90.0,0
15687,9,9,2993.1,1
15688,419,1,190.57,0
15689,120,3,521.03,2
15690,5,2,239.76,2
15691,253,4,571.3,2
15692,29,1,191.04000000000002,2
15693,660,1,37.5,0
15694,1,24,9978.480000000001,1
15695,267,4,1131.0400000000002,2
15696,34,13,3881.2200000000003,1
15697,690,1,246.75,0
15698,625,1,46.2,0
15699,18,1,309.6499999999999,2
15700,173,2,696.6799999999996,2
15701,3,4,1529.0000000000002,2
15702,477,2,140.39000000000001,0
15703,265,1,211.5,0
15704,141,6,3734.6600000000003,1
15705,202,1,143.10000000000002,2
15706,64,4,1060.56,2
15707,36,4,916.9799999999999,2
15708,41,9,3887.1499999999987,1
15709,284,2,327.84999999999997,0
15710,418,1,898.8700000000005,0
15711,557,2,420.25,0
15712,10,12,3472.4100000000003,1
15713,144,4,839.64,2
15714,12,5,783.96,2
15715,556,5,658.02,0
15716,146,11,2485.26,1
15717,235,5,607.0,2
15718,541,1,293.78999999999996,0
15719,33,31,10195.970000000005,1
15720,25,2,739.2200000000001,2
15721,12,1,471.3999999999999,2
15722,36,11,5234.0,1
15723,365,4,930.7000000000002,0
15724,202,3,310.85,2
15725,16,1,415.2500000000001,2
15726,391,1,321.9100000000001,0
15727,17,15,9371.710000000001,1
15728,380,2,544.6,0
15729,213,3,192.55,2
15730,66,5,1726.5800000000002,2
15731,554,1,125.3,0
15732,213,10,1543.97,1
15733,283,1,162.3,0
15734,115,4,2263.3,2
15735,422,1,327.67999999999995,0
15736,436,2,1767.1200000000003,0
15737,15,8,1188.12,1
15738,19,41,13043.320000000002,1
15739,67,1,449.12000000000006,2
15740,50,1,154.88000000000002,2
15741,459,2,208.62000000000003,0
15742,620,1,156.86999999999998,0
15743,17,4,775.96,2
15744,78,1,34.8,2
15745,20,4,1094.5900000000001,2
15746,135,1,196.87999999999997,2
15747,13,9,2499.8100000000004,1
15748,41,3,609.81,2
15749,236,3,44534.3,1
15750,3,18,6452.991000000001,1
15751,461,11,1380.4399999999998,1
15752,40,9,3924.9100000000008,1
15753,305,1,79.2,0
15754,52,9,3037.6099999999997,1
15755,11,17,5993.120000000001,1
15756,62,4,528.0099999999999,2
15757,66,6,2940.3600000000006,1
15758,25,1,205.25,2
15759,219,7,830.9300000000001,2
15760,631,2,13916.34,0
15761,443,1,143.05,0
15762,66,2,583.75,2
15763,32,2,1086.92,2
15764,89,8,4503.08,1
15765,667,1,370.6299999999999,0
15766,65,3,831.06,2
15768,116,34,15308.88999999998,1
15769,8,46,88612.51999999999,1
15770,613,1,321.45000000000005,0
15771,605,3,1006.54,0
15772,419,1,280.88000000000005,0
15773,6,2,774.5200000000001,2
15774,69,6,1288.34,2
15775,246,2,150.5,0
15776,134,1,241.62000000000003,2
15777,242,7,1762.61,1
15778,432,1,307.95000000000005,0
15779,464,2,124.08,0
15780,184,3,475.28,2
15781,26,3,345.46000000000004,2
15782,10,4,4014.1000000000004,1
15783,11,1,246.3,2
15784,468,2,848.3299999999999,0
15785,33,16,5969.93,1
15786,47,5,8501.620000000004,1
15787,27,3,933.2599999999995,2
15788,509,1,221.83000000000004,0
15789,359,6,1962.01,2
15790,11,1,218.74999999999997,2
15791,44,5,3608.34,1
15792,400,2,933.8399999999999,0
15793,15,8,2399.5699999999997,1
15794,737,2,777.0,0
15795,150,8,1979.87,1
15796,2,17,5171.63,1
15797,114,6,2821.08,1
15798,493,3,1535.37,0
15799,76,4,1421.3400000000001,2
15800,108,7,1227.0699999999997,2
15801,47,3,1063.9499999999998,2
15802,143,1,451.42,2
15803,52,4,1929.6599999999999,2
15804,1,13,4206.389999999999,1
15805,24,30,10148.930000000002,1
15806,47,3,784.5799999999999,2
15807,51,5,1817.5199999999998,2
15808,307,21,17180.249999999996,1
15809,37,7,1274.4399999999998,1
15810,79,8,2999.0400000000004,1
15811,23,7,3486.15,1
15812,108,12,5201.470000000001,1
15813,208,2,1303.9099999999999,2
15814,17,6,2634.4400000000005,1
15815,64,5,2100.6,2
15816,543,2,144.15,0
15817,421,3,2766.3999999999996,0
15818,589,1,340.5,0
15819,50,10,3934.7899999999995,1
15820,320,1,206.98000000000002,0
15821,45,2,570.96,2
15822,4,6,1840.06,1
15823,373,3,3882.1700000000005,2
15824,454,2,890.9399999999999,0
15825,173,1,532.94,2
15826,57,4,2598.2800000000007,2
15827,74,28,3603.14,1
15828,376,1,1108.8199999999997,0
15829,100,2,636.14,2
15830,38,1,576.0,2
15831,59,3,794.6400000000001,2
15832,255,1,836.7899999999998,2
15833,738,1,80.4,0
15834,71,7,3764.39,1
15835,45,4,954.0899999999999,2
15836,51,1,137.37,2
15837,65,2,777.01,2
15838,12,34,73205.5,1
15839,34,3,1048.4900000000002,2
15840,59,2,355.56,2
15841,73,9,2742.4099999999994,1
15842,394,2,548.8,0
15843,304,1,118.95,0
15844,47,1,130.74,2
15845,18,11,4426.280000000001,1
15846,386,1,107.01000000000002,0
15847,39,5,822.5699999999999,2
15848,622,1,137.99,0
15850,20,6,1006.7499999999999,2
15851,527,1,109.72999999999999,0
15852,187,3,257.26,2
15853,52,1,110.80000000000001,2
15854,5,21,5578.280000000001,1
15855,137,6,1052.7199999999998,2
15856,5,52,32275.949999999997,1
15857,19,2,570.48,2
15858,16,13,3552.4100000000008,1
15859,433,1,438.4599999999999,0
15860,41,17,2361.2999999999993,1
15861,13,12,4369.199999999999,1
15862,9,13,2512.2899999999995,1
15863,26,5,355.1,2
15864,23,7,2180.76,1
15865,41,5,2241.42,1
15866,102,1,211.88999999999996,2
15867,6,31,8923.300000000003,1
15868,584,1,94.53,0
15869,278,3,321.11,2
15870,33,4,857.4599999999998,2
15871,438,1,33.099999999999994,0
15872,15,4,729.2499999999999,2
15873,500,4,313.91999999999996,0
15874,64,21,11284.76,1
15875,647,1,108.51999999999998,0
15876,410,2,1449.14,0
15877,2,2,490.33000000000004,2
15878,562,2,330.77,0
15879,405,4,1137.8,0
15880,370,1,329.03,0
15881,313,5,501.39,2
15882,199,8,1124.6599999999999,2
15883,3,2,396.4799999999999,2
15884,433,2,244.60000000000002,0
15885,93,15,1951.8199999999997,1
15886,61,4,1052.87,2
15887,407,3,1027.15,0
15888,81,3,429.16,2
15889,157,8,1427.5999999999997,1
15890,395,5,535.65,0
15891,227,1,511.67999999999995,2
15892,670,1,128.20000000000002,0
15893,482,1,305.28000000000003,0
15894,254,2,258.25,2
15895,150,1,179.17,2
15897,195,2,208.59,2
15898,2,25,4996.450000000003,1
15899,369,1,56.25,0
15900,24,4,886.5699999999999,2
15901,17,7,687.72,2
15902,381,1,145.01000000000002,0
15903,10,12,8939.84,1
15904,9,1,164.67999999999998,2
15905,544,1,114.69000000000003,0
15906,20,10,2530.1900000000005,1
15907,4,3,882.7199999999996,2
15908,491,2,758.62,0
15909,174,1,191.93999999999997,2
15910,1,15,2661.1700000000005,1
15911,624,8,1700.2400000000007,0
15912,179,9,1074.7,1
15913,535,1,6.300000000000001,0
15914,379,2,205.98999999999995,0
15915,402,1,364.4499999999999,0
15916,17,13,3145.2400000000007,1
15917,248,5,530.17,2
15918,191,3,582.8799999999999,2
15919,20,2,525.69,2
15920,155,9,569.1399999999999,2
15921,173,4,775.26,2
15922,374,1,369.50000000000006,0
15923,373,1,127.08000000000003,0
15924,732,1,102.82000000000001,0
15925,195,1,207.15,2
15926,543,1,134.44,0
15927,648,1,106.54000000000002,0
15928,657,1,293.53000000000003,0
15929,645,1,594.0,0
15930,68,1,426.63000000000017,2
15931,429,1,239.89999999999998,0
15932,5,8,2495.87,1
15933,22,3,1107.46,2
15934,418,2,2190.66,0
15935,240,2,416.8600000000001,2
15936,380,2,282.79,0
15937,65,1,145.35,2
15938,113,9,734.81,2
15939,90,16,9060.390000000001,1
15940,312,1,35.8,0
15941,638,1,405.0,0
15942,134,1,337.43999999999994,2
15943,650,2,271.28999999999996,0
15944,277,4,2164.2400000000002,2
15945,366,4,646.27,0
15946,503,3,2304.1800000000003,0
15947,83,1,1708.2400000000002,2
15948,9,3,1509.09,2
15949,17,2,364.71999999999997,2
15950,32,10,7120.909999999999,1
15951,9,3,1013.1700000000001,2
15952,34,4,781.9099999999999,2
15953,16,18,3440.34,1
15954,590,1,190.74999999999994,0
15955,25,22,8085.9800000000005,1
15956,552,2,617.5999999999999,0
15957,32,3,921.2499999999998,2
15958,75,4,462.1199999999999,2
15959,683,3,542.8899999999999,0
15960,375,4,410.95,0
15961,380,1,451.28999999999996,0
15962,450,1,289.48,0
15963,20,2,470.7600000000001,2
15964,664,1,269.21,0
15965,18,13,2771.9399999999996,1
15966,451,1,426.5300000000001,0
15967,24,12,2966.0,1
15968,389,1,404.5499999999999,0
15969,3,5,1127.0500000000002,2
15970,304,2,1017.3199999999998,2
15971,18,18,5902.83,1
15972,457,5,1769.33,0
15973,367,3,680.6199999999999,0
15974,40,7,3442.1499999999996,1
15975,85,1,371.01,2
15976,166,6,1694.4099999999999,2
15977,18,2,1054.7299999999996,2
15978,78,3,3279.4199999999996,2
15979,603,1,329.21999999999997,0
